,AVG_Per_Comp,AVG_Per_Rec,AVG_Per_Rush,CMP,CMP%,INT,LNG,Name,Passing_ATT,Passing_YDS,REC,RTG,Recieving_YDS,Rushing_ATT,Rushing_YDS,SACK,SYL,TD
0,8.6,,,106.0,59.2,9.0,96,Clayton Tune QB,179.0,1533.0,,141.4,,,,20.0,-127.0,11
1,6.0,,,58.0,52.7,2.0,75,D'Eriq King QB,110.0,663.0,,117.7,,,,12.0,-50.0,6
2,7.3,,,9.0,47.4,1.0,58,Logan Holgorsen QB,19.0,139.0,,115.7,,,,3.0,-22.0,1
3,26.3,,,3.0,75.0,0.0,50,Bryson Smith WR,4.0,105.0,,378.0,,,,0.0,0.0,1
4,0.0,,,0.0,0.0,0.0,0,-,2.0,0.0,,0.0,,,,0.0,0.0,0
5,7.8,,,176.0,56.1,12.0,96,Total,314.0,2440.0,,133.7,,,,35.0,-199.0,19
0,,,4.7,,,,33,Kyle Porter RB,,,,,,130.0,616.0,,,3
1,,,5.7,,,,68,Patrick Carr RB,,,,,,67.0,380.0,,,4
10,,,12.0,,,,12,Donavan Mutin LB,,,,,,1.0,12.0,,,0
11,,,-5.0,,,,0,Quavon Beckford WR,,,,,,1.0,-5.0,,,0
12,,,-2.0,,,,14,Logan Holgorsen QB,,,,,,4.0,-8.0,,,0
13,,,-2.1,,,,0,-,,,,,,8.0,-17.0,,,0
14,,,4.8,,,,68,Total,,,,,,466.0,2258.0,,,20
2,,,6.4,,,,44,Mulbah Car RB,,,,,,59.0,375.0,,,3
3,,,5.7,,,,35,D'Eriq King QB,,,,,,55.0,312.0,,,6
4,,,3.7,,,,68,Clayton Tune QB,,,,,,66.0,244.0,,,2
5,,,5.0,,,,34,Chandler Smith RB,,,,,,32.0,159.0,,,0
6,,,9.9,,,,34,Marquez Stevenson WR,,,,,,9.0,89.0,,,0
7,,,2.9,,,,11,Bryson Smith WR,,,,,,17.0,49.0,,,2
8,,,4.3,,,,9,Kelan Walker RB,,,,,,7.0,30.0,,,0
9,,,2.2,,,,5,Terrell Brown RB,,,,,,10.0,22.0,,,0
0,,17.4,,,,,96,Marquez Stevenson WR,,,52.0,,907.0,,,,,9
1,,14.7,,,,,58,Jeremy Singleton WR,,,26.0,,381.0,,,,,3
10,,6.0,,,,,6,Terrell Brown RB,,,1.0,,6.0,,,,,0
11,,2.5,,,,,8,Cole McGowan WR,,,2.0,,5.0,,,,,0
12,,4.0,,,,,4,Kelan Walker RB,,,1.0,,4.0,,,,,0
13,,2.0,,,,,5,Shane Creamer TE,,,2.0,,4.0,,,,,0
14,,-5.0,,,,,0,Mulbah Car RB,,,1.0,,-5.0,,,,,0
15,,13.9,,,,,96,Total,,,176.0,,2440.0,,,,,19
2,,20.4,,,,,67,Tre'von Bradley WR,,,16.0,,326.0,,,,,1
3,,11.1,,,,,33,Christian Trahan TE,,,22.0,,244.0,,,,,1
4,,17.5,,,,,37,Keith Corbin WR,,,11.0,,192.0,,,,,2
5,,20.0,,,,,52,Courtney Lark WR,,,7.0,,140.0,,,,,2
6,,9.8,,,,,25,Kyle Porter RB,,,13.0,,128.0,,,,,1
7,,6.9,,,,,14,Bryson Smith WR,,,9.0,,62.0,,,,,0
8,,5.4,,,,,12,Patrick Carr RB,,,7.0,,38.0,,,,,0
9,,1.6,,,,,12,Chandler Smith RB,,,5.0,,8.0,,,,,0
